Heat_ID,Furnace_ID,Grade_Code,C_Current,C_Min,C_Max,C_Absorption_Rate,C_Cost_Per_Kg,C_Target_Min,C_Target_Max,C_Target_Config,C_Element_Config,C_Final_Cost,Si_Current,Si_Min,Si_Max,Si_Absorption_Rate,Si_Cost_Per_Kg,Si_Target_Min,Si_Target_Max,Si_Target_Config,Si_Element_Config,Si_Final_Cost,Mn_Current,Mn_Min,Mn_Max,Mn_Absorption_Rate,Mn_Cost_Per_Kg,Mn_Target_Min,Mn_Target_Max,Mn_Target_Config,Mn_Element_Config,Mn_Final_Cost,P_Current,P_Min,P_Max,P_Absorption_Rate,P_Cost_Per_Kg,P_Target_Min,P_Target_Max,P_Target_Config,P_Element_Config,P_Final_Cost,S_Current,S_Min,S_Max,S_Absorption_Rate,S_Cost_Per_Kg,S_Target_Min,S_Target_Max,S_Target_Config,S_Element_Config,S_Final_Cost,Cu_Current,Cu_Min,Cu_Max,Cu_Absorption_Rate,Cu_Cost_Per_Kg,Cu_Target_Min,Cu_Target_Max,Cu_Target_Config,Cu_Element_Config,Cu_Final_Cost,Mg_Current,Mg_Min,Mg_Max,Mg_Absorption_Rate,Mg_Cost_Per_Kg,Mg_Target_Min,Mg_Target_Max,Mg_Target_Config,Mg_Element_Config,Mg_Final_Cost
H567,F02,ASTMA395,3.5,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,3.3333,500.0,2.895,2.8,3.2,85,120,2.8,3.2,3.0,3.7059,444.71,0.114,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,4.44,1776.0,0.027,0.0,0.04,60,300,0.0,0.04,0.02,0.35,105.0,0.007,0.0,0.008,70,250,0.0,0.008,0.004,0.1286,32.15,0.259,0.1,0.25,80,700,0.1,0.25,0.175,3.15,2205.0,0.044,0.025,0.055,95,2800,0.025,0.055,0.04,0.1263,353.64
H568,F03,ASTMA395,3.434,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,5.5333,830.0,2.813,2.8,3.2,85,120,2.8,3.2,3.0,6.6,792.0,0.312,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,3.48,1392.0,0.021,0.0,0.04,60,300,0.0,0.04,0.02,0.05,15.0,0.003,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.095,0.1,0.25,80,700,0.1,0.25,0.175,3.0,2100.0,0.027,0.025,0.055,95,2800,0.025,0.055,0.04,0.4105,1149.4
H569,F04,ASTMA395,3.624,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,0.8,120.0,2.953,2.8,3.2,85,120,2.8,3.2,3.0,1.6588,199.06,0.288,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,2.52,1008.0,0.025,0.0,0.04,60,300,0.0,0.04,0.02,0.25,75.0,0.006,0.0,0.008,70,250,0.0,0.008,0.004,0.0857,21.43,0.102,0.1,0.25,80,700,0.1,0.25,0.175,2.7375,1916.25,0.049,0.025,0.055,95,2800,0.025,0.055,0.04,0.2842,795.76
H570,F05,ASTMA395,3.814,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,7.1333,1070.0,3.218,2.8,3.2,85,120,2.8,3.2,3.0,7.6941,923.29,0.148,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,3.08,1232.0,0.022,0.0,0.04,60,300,0.0,0.04,0.02,0.1,30.0,0.006,0.0,0.008,70,250,0.0,0.008,0.004,0.0857,21.43,0.218,0.1,0.25,80,700,0.1,0.25,0.175,1.6125,1128.75,0.042,0.025,0.055,95,2800,0.025,0.055,0.04,0.0632,176.96
H571,F01,ASTMA395,3.503,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,3.2333,485.0,3.09,2.8,3.2,85,120,2.8,3.2,3.0,3.1765,381.18,0.161,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,2.56,1024.0,0.036,0.0,0.04,60,300,0.0,0.04,0.02,0.8,240.0,0.002,0.0,0.008,70,250,0.0,0.008,0.004,0.0857,21.43,0.165,0.1,0.25,80,700,0.1,0.25,0.175,0.375,262.5,0.056,0.025,0.055,95,2800,0.025,0.055,0.04,0.5053,1414.84
H572,F02,ASTMA395,3.806,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,6.8667,1030.0,2.937,2.8,3.2,85,120,2.8,3.2,3.0,2.2235,266.82,0.102,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,4.92,1968.0,0.032,0.0,0.04,60,300,0.0,0.04,0.02,0.6,180.0,0.006,0.0,0.008,70,250,0.0,0.008,0.004,0.0857,21.43,0.176,0.1,0.25,80,700,0.1,0.25,0.175,0.0375,26.25,0.056,0.025,0.055,95,2800,0.025,0.055,0.04,0.5053,1414.84
H573,F03,ASTMA395,3.48,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,4.0,600.0,3.214,2.8,3.2,85,120,2.8,3.2,3.0,7.5529,906.35,0.274,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,1.96,784.0,0.04,0.0,0.04,60,300,0.0,0.04,0.02,1.0,300.0,0.006,0.0,0.008,70,250,0.0,0.008,0.004,0.0857,21.43,0.187,0.1,0.25,80,700,0.1,0.25,0.175,0.45,315.0,0.056,0.025,0.055,95,2800,0.025,0.055,0.04,0.5053,1414.84
H574,F04,ASTMA395,3.582,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,0.6,90.0,2.817,2.8,3.2,85,120,2.8,3.2,3.0,6.4588,775.06,0.101,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,4.96,1984.0,0.024,0.0,0.04,60,300,0.0,0.04,0.02,0.2,60.0,0.003,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.136,0.1,0.25,80,700,0.1,0.25,0.175,1.4625,1023.75,0.054,0.025,0.055,95,2800,0.025,0.055,0.04,0.4421,1237.88
H575,F05,ASTMA395,3.696,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,3.2,480.0,2.874,2.8,3.2,85,120,2.8,3.2,3.0,4.4471,533.65,0.098,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,5.08,2032.0,0.021,0.0,0.04,60,300,0.0,0.04,0.02,0.05,15.0,0.003,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.129,0.1,0.25,80,700,0.1,0.25,0.175,1.725,1207.5,0.048,0.025,0.055,95,2800,0.025,0.055,0.04,0.2526,707.28
H576,F01,ASTMA395,3.412,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,6.2667,940.0,2.87,2.8,3.2,85,120,2.8,3.2,3.0,4.5882,550.58,0.358,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,5.32,2128.0,0.031,0.0,0.04,60,300,0.0,0.04,0.02,0.55,165.0,0.003,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.226,0.1,0.25,80,700,0.1,0.25,0.175,1.9125,1338.75,0.023,0.025,0.055,95,2800,0.025,0.055,0.04,0.5368,1503.04
H577,F02,ASTMA395,3.715,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,3.8333,575.0,3.174,2.8,3.2,85,120,2.8,3.2,3.0,6.1412,736.94,0.16,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,2.6,1040.0,0.036,0.0,0.04,60,300,0.0,0.04,0.02,0.8,240.0,0.006,0.0,0.008,70,250,0.0,0.008,0.004,0.0857,21.43,0.265,0.1,0.25,80,700,0.1,0.25,0.175,3.375,2362.5,0.055,0.025,0.055,95,2800,0.025,0.055,0.04,0.4737,1326.36
H578,F03,ASTMA395,3.77,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,5.6667,850.0,2.877,2.8,3.2,85,120,2.8,3.2,3.0,4.3412,520.94,0.194,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,1.24,496.0,0.032,0.0,0.04,60,300,0.0,0.04,0.02,0.6,180.0,0.008,0.0,0.008,70,250,0.0,0.008,0.004,0.1714,42.85,0.107,0.1,0.25,80,700,0.1,0.25,0.175,2.55,1785.0,0.031,0.025,0.055,95,2800,0.025,0.055,0.04,0.2842,795.76
H579,F04,ASTMA395,3.716,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,3.8667,580.0,2.821,2.8,3.2,85,120,2.8,3.2,3.0,6.3176,758.11,0.318,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,3.72,1488.0,0.037,0.0,0.04,60,300,0.0,0.04,0.02,0.85,255.0,0.008,0.0,0.008,70,250,0.0,0.008,0.004,0.1714,42.85,0.099,0.1,0.25,80,700,0.1,0.25,0.175,2.85,1995.0,0.045,0.025,0.055,95,2800,0.025,0.055,0.04,0.1579,442.12
H580,F05,ASTMA395,3.603,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,0.1,15.0,3.058,2.8,3.2,85,120,2.8,3.2,3.0,2.0471,245.65,0.225,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,0.0,0.0,0.029,0.0,0.04,60,300,0.0,0.04,0.02,0.45,135.0,0.004,0.0,0.008,70,250,0.0,0.008,0.004,0.0,0.0,0.204,0.1,0.25,80,700,0.1,0.25,0.175,1.0875,761.25,0.04,0.025,0.055,95,2800,0.025,0.055,0.04,0.0,0.0
H581,F01,ASTMA395,3.56,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,1.3333,199.99,3.201,2.8,3.2,85,120,2.8,3.2,3.0,7.0941,851.29,0.151,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,2.96,1184.0,0.037,0.0,0.04,60,300,0.0,0.04,0.02,0.85,255.0,0.004,0.0,0.008,70,250,0.0,0.008,0.004,0.0,0.0,0.233,0.1,0.25,80,700,0.1,0.25,0.175,2.175,1522.5,0.053,0.025,0.055,95,2800,0.025,0.055,0.04,0.4105,1149.4
H582,F02,ASTMA395,3.62,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,0.6667,100.0,2.834,2.8,3.2,85,120,2.8,3.2,3.0,5.8588,703.06,0.188,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,1.48,592.0,0.032,0.0,0.04,60,300,0.0,0.04,0.02,0.6,180.0,0.005,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.164,0.1,0.25,80,700,0.1,0.25,0.175,0.4125,288.75,0.037,0.025,0.055,95,2800,0.025,0.055,0.04,0.0947,265.16
H583,F03,ASTMA395,3.385,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,7.1667,1075.0,2.894,2.8,3.2,85,120,2.8,3.2,3.0,3.7412,448.94,0.19,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,1.4,560.0,0.022,0.0,0.04,60,300,0.0,0.04,0.02,0.1,30.0,0.007,0.0,0.008,70,250,0.0,0.008,0.004,0.1286,32.15,0.197,0.1,0.25,80,700,0.1,0.25,0.175,0.825,577.5,0.053,0.025,0.055,95,2800,0.025,0.055,0.04,0.4105,1149.4
H584,F04,ASTMA395,3.429,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,5.7,855.0,2.88,2.8,3.2,85,120,2.8,3.2,3.0,4.2353,508.24,0.182,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,1.72,688.0,0.026,0.0,0.04,60,300,0.0,0.04,0.02,0.3,90.0,0.007,0.0,0.008,70,250,0.0,0.008,0.004,0.1286,32.15,0.141,0.1,0.25,80,700,0.1,0.25,0.175,1.275,892.5,0.055,0.025,0.055,95,2800,0.025,0.055,0.04,0.4737,1326.36
H585,F05,ASTMA395,3.83,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,7.6667,1150.0,2.788,2.8,3.2,85,120,2.8,3.2,3.0,7.4824,897.89,0.36,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,5.4,2160.0,0.028,0.0,0.04,60,300,0.0,0.04,0.02,0.4,120.0,0.005,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.171,0.1,0.25,80,700,0.1,0.25,0.175,0.15,105.0,0.048,0.025,0.055,95,2800,0.025,0.055,0.04,0.2526,707.28
H586,F01,ASTMA395,3.559,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,1.3667,205.0,3.1,2.8,3.2,85,120,2.8,3.2,3.0,3.5294,423.53,0.229,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,0.16,64.0,0.036,0.0,0.04,60,300,0.0,0.04,0.02,0.8,240.0,0.007,0.0,0.008,70,250,0.0,0.008,0.004,0.1286,32.15,0.169,0.1,0.25,80,700,0.1,0.25,0.175,0.225,157.5,0.034,0.025,0.055,95,2800,0.025,0.055,0.04,0.1895,530.6
H587,F02,ASTMA395,3.708,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,3.6,540.0,2.884,2.8,3.2,85,120,2.8,3.2,3.0,4.0941,491.29,0.24,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,0.6,240.0,0.027,0.0,0.04,60,300,0.0,0.04,0.02,0.35,105.0,0.005,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.242,0.1,0.25,80,700,0.1,0.25,0.175,2.5125,1758.75,0.049,0.025,0.055,95,2800,0.025,0.055,0.04,0.2842,795.76
H588,F03,ASTMA395,3.383,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,7.2333,1084.99,2.961,2.8,3.2,85,120,2.8,3.2,3.0,1.3765,165.18,0.234,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,0.36,144.0,0.027,0.0,0.04,60,300,0.0,0.04,0.02,0.35,105.0,0.002,0.0,0.008,70,250,0.0,0.008,0.004,0.0857,21.43,0.238,0.1,0.25,80,700,0.1,0.25,0.175,2.3625,1653.75,0.054,0.025,0.055,95,2800,0.025,0.055,0.04,0.4421,1237.88
H589,F04,ASTMA395,3.652,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,1.7333,260.0,3.043,2.8,3.2,85,120,2.8,3.2,3.0,1.5176,182.11,0.355,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,5.2,2080.0,0.028,0.0,0.04,60,300,0.0,0.04,0.02,0.4,120.0,0.005,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.116,0.1,0.25,80,700,0.1,0.25,0.175,2.2125,1548.75,0.039,0.025,0.055,95,2800,0.025,0.055,0.04,0.0316,88.48
H590,F05,ASTMA395,3.396,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,6.8,1020.0,2.813,2.8,3.2,85,120,2.8,3.2,3.0,6.6,792.0,0.222,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,0.12,48.0,0.024,0.0,0.04,60,300,0.0,0.04,0.02,0.2,60.0,0.002,0.0,0.008,70,250,0.0,0.008,0.004,0.0857,21.43,0.097,0.1,0.25,80,700,0.1,0.25,0.175,2.925,2047.5,0.027,0.025,0.055,95,2800,0.025,0.055,0.04,0.4105,1149.4
H591,F01,ASTMA395,3.607,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,0.2333,35.0,3.144,2.8,3.2,85,120,2.8,3.2,3.0,5.0824,609.89,0.139,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,3.44,1376.0,0.022,0.0,0.04,60,300,0.0,0.04,0.02,0.1,30.0,0.005,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.11,0.1,0.25,80,700,0.1,0.25,0.175,2.4375,1706.25,0.055,0.025,0.055,95,2800,0.025,0.055,0.04,0.4737,1326.36
H592,F02,ASTMA395,3.573,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,0.9,135.0,2.99,2.8,3.2,85,120,2.8,3.2,3.0,0.3529,42.35,0.335,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,4.4,1760.0,0.032,0.0,0.04,60,300,0.0,0.04,0.02,0.6,180.0,0.005,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.141,0.1,0.25,80,700,0.1,0.25,0.175,1.275,892.5,0.029,0.025,0.055,95,2800,0.025,0.055,0.04,0.3474,972.72
H593,F03,ASTMA395,3.56,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,1.3333,199.99,3.236,2.8,3.2,85,120,2.8,3.2,3.0,8.3294,999.53,0.086,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,5.56,2224.0,0.035,0.0,0.04,60,300,0.0,0.04,0.02,0.75,225.0,0.004,0.0,0.008,70,250,0.0,0.008,0.004,0.0,0.0,0.089,0.1,0.25,80,700,0.1,0.25,0.175,3.225,2257.5,0.034,0.025,0.055,95,2800,0.025,0.055,0.04,0.1895,530.6
H594,F04,ASTMA395,3.724,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,4.1333,620.0,2.9,2.8,3.2,85,120,2.8,3.2,3.0,3.5294,423.53,0.361,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,5.44,2176.0,0.038,0.0,0.04,60,300,0.0,0.04,0.02,0.9,270.0,0.003,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.159,0.1,0.25,80,700,0.1,0.25,0.175,0.6,420.0,0.022,0.025,0.055,95,2800,0.025,0.055,0.04,0.5684,1591.52
H595,F05,ASTMA395,3.651,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,1.7,255.0,3.167,2.8,3.2,85,120,2.8,3.2,3.0,5.8941,707.29,0.281,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,2.24,896.0,0.024,0.0,0.04,60,300,0.0,0.04,0.02,0.2,60.0,0.005,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.265,0.1,0.25,80,700,0.1,0.25,0.175,3.375,2362.5,0.028,0.025,0.055,95,2800,0.025,0.055,0.04,0.3789,1060.92
H596,F01,ASTMA395,3.53,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,2.3333,350.0,2.901,2.8,3.2,85,120,2.8,3.2,3.0,3.4941,419.29,0.216,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,0.36,144.0,0.021,0.0,0.04,60,300,0.0,0.04,0.02,0.05,15.0,0.006,0.0,0.008,70,250,0.0,0.008,0.004,0.0857,21.43,0.157,0.1,0.25,80,700,0.1,0.25,0.175,0.675,472.5,0.051,0.025,0.055,95,2800,0.025,0.055,0.04,0.3474,972.72
H597,F02,ASTMA395,3.404,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,6.5333,980.0,3.167,2.8,3.2,85,120,2.8,3.2,3.0,5.8941,707.29,0.287,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,2.48,992.0,0.03,0.0,0.04,60,300,0.0,0.04,0.02,0.5,150.0,0.002,0.0,0.008,70,250,0.0,0.008,0.004,0.0857,21.43,0.136,0.1,0.25,80,700,0.1,0.25,0.175,1.4625,1023.75,0.023,0.025,0.055,95,2800,0.025,0.055,0.04,0.5368,1503.04
H598,F03,ASTMA395,3.399,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,6.7,1005.0,2.918,2.8,3.2,85,120,2.8,3.2,3.0,2.8941,347.29,0.198,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,1.08,432.0,0.022,0.0,0.04,60,300,0.0,0.04,0.02,0.1,30.0,0.007,0.0,0.008,70,250,0.0,0.008,0.004,0.1286,32.15,0.123,0.1,0.25,80,700,0.1,0.25,0.175,1.95,1365.0,0.032,0.025,0.055,95,2800,0.025,0.055,0.04,0.2526,707.28
H599,F04,ASTMA395,3.67,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,2.3333,350.0,3.079,2.8,3.2,85,120,2.8,3.2,3.0,2.7882,334.58,0.366,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,5.64,2256.0,0.034,0.0,0.04,60,300,0.0,0.04,0.02,0.7,210.0,0.007,0.0,0.008,70,250,0.0,0.008,0.004,0.1286,32.15,0.146,0.1,0.25,80,700,0.1,0.25,0.175,1.0875,761.25,0.025,0.025,0.055,95,2800,0.025,0.055,0.04,0.4737,1326.36
H600,F05,ASTMA395,3.707,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,3.5667,535.0,2.79,2.8,3.2,85,120,2.8,3.2,3.0,7.4118,889.42,0.205,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,0.8,320.0,0.04,0.0,0.04,60,300,0.0,0.04,0.02,1.0,300.0,0.004,0.0,0.008,70,250,0.0,0.008,0.004,0.0,0.0,0.2,0.1,0.25,80,700,0.1,0.25,0.175,0.9375,656.25,0.051,0.025,0.055,95,2800,0.025,0.055,0.04,0.3474,972.72
H601,F01,ASTMA395,3.732,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,4.4,660.0,2.867,2.8,3.2,85,120,2.8,3.2,3.0,4.6941,563.29,0.127,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,3.92,1568.0,0.027,0.0,0.04,60,300,0.0,0.04,0.02,0.35,105.0,0.005,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.131,0.1,0.25,80,700,0.1,0.25,0.175,1.65,1155.0,0.053,0.025,0.055,95,2800,0.025,0.055,0.04,0.4105,1149.4
H602,F02,ASTMA395,3.486,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,3.8,570.0,2.869,2.8,3.2,85,120,2.8,3.2,3.0,4.6235,554.82,0.179,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,1.84,736.0,0.028,0.0,0.04,60,300,0.0,0.04,0.02,0.4,120.0,0.005,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.222,0.1,0.25,80,700,0.1,0.25,0.175,1.7625,1233.75,0.036,0.025,0.055,95,2800,0.025,0.055,0.04,0.1263,353.64
H603,F03,ASTMA395,3.487,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,3.7667,565.0,3.04,2.8,3.2,85,120,2.8,3.2,3.0,1.4118,169.42,0.087,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,5.52,2208.0,0.04,0.0,0.04,60,300,0.0,0.04,0.02,1.0,300.0,0.007,0.0,0.008,70,250,0.0,0.008,0.004,0.1286,32.15,0.244,0.1,0.25,80,700,0.1,0.25,0.175,2.5875,1811.25,0.054,0.025,0.055,95,2800,0.025,0.055,0.04,0.4421,1237.88
H604,F04,ASTMA395,3.671,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,2.3667,355.0,3.213,2.8,3.2,85,120,2.8,3.2,3.0,7.5176,902.11,0.321,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,3.84,1536.0,0.026,0.0,0.04,60,300,0.0,0.04,0.02,0.3,90.0,0.007,0.0,0.008,70,250,0.0,0.008,0.004,0.1286,32.15,0.15,0.1,0.25,80,700,0.1,0.25,0.175,0.9375,656.25,0.043,0.025,0.055,95,2800,0.025,0.055,0.04,0.0947,265.16
H605,F05,ASTMA395,3.656,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,1.8667,280.0,3.035,2.8,3.2,85,120,2.8,3.2,3.0,1.2353,148.24,0.085,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,5.6,2240.0,0.038,0.0,0.04,60,300,0.0,0.04,0.02,0.9,270.0,0.004,0.0,0.008,70,250,0.0,0.008,0.004,0.0,0.0,0.214,0.1,0.25,80,700,0.1,0.25,0.175,1.4625,1023.75,0.027,0.025,0.055,95,2800,0.025,0.055,0.04,0.4105,1149.4
H606,F01,ASTMA395,3.519,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,2.7,405.0,2.882,2.8,3.2,85,120,2.8,3.2,3.0,4.1647,499.76,0.331,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,4.24,1696.0,0.032,0.0,0.04,60,300,0.0,0.04,0.02,0.6,180.0,0.008,0.0,0.008,70,250,0.0,0.008,0.004,0.1714,42.85,0.149,0.1,0.25,80,700,0.1,0.25,0.175,0.975,682.5,0.044,0.025,0.055,95,2800,0.025,0.055,0.04,0.1263,353.64
H607,F02,ASTMA395,3.608,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,0.2667,40.0,3.212,2.8,3.2,85,120,2.8,3.2,3.0,7.4824,897.89,0.312,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,3.48,1392.0,0.027,0.0,0.04,60,300,0.0,0.04,0.02,0.35,105.0,0.003,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.236,0.1,0.25,80,700,0.1,0.25,0.175,2.2875,1601.25,0.032,0.025,0.055,95,2800,0.025,0.055,0.04,0.2526,707.28
H608,F03,ASTMA395,3.688,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,2.9333,440.0,2.953,2.8,3.2,85,120,2.8,3.2,3.0,1.6588,199.06,0.211,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,0.56,224.0,0.02,0.0,0.04,60,300,0.0,0.04,0.02,0.0,0.0,0.007,0.0,0.008,70,250,0.0,0.008,0.004,0.1286,32.15,0.129,0.1,0.25,80,700,0.1,0.25,0.175,1.725,1207.5,0.029,0.025,0.055,95,2800,0.025,0.055,0.04,0.3474,972.72
H609,F04,ASTMA395,3.437,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,5.4333,815.0,3.132,2.8,3.2,85,120,2.8,3.2,3.0,4.6588,559.06,0.098,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,5.08,2032.0,0.034,0.0,0.04,60,300,0.0,0.04,0.02,0.7,210.0,0.004,0.0,0.008,70,250,0.0,0.008,0.004,0.0,0.0,0.137,0.1,0.25,80,700,0.1,0.25,0.175,1.425,997.5,0.032,0.025,0.055,95,2800,0.025,0.055,0.04,0.2526,707.28
H610,F05,ASTMA395,3.579,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,0.7,105.0,2.909,2.8,3.2,85,120,2.8,3.2,3.0,3.2118,385.42,0.12,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,4.2,1680.0,0.039,0.0,0.04,60,300,0.0,0.04,0.02,0.95,285.0,0.004,0.0,0.008,70,250,0.0,0.008,0.004,0.0,0.0,0.166,0.1,0.25,80,700,0.1,0.25,0.175,0.3375,236.25,0.047,0.025,0.055,95,2800,0.025,0.055,0.04,0.2211,619.08
H611,F01,ASTMA395,3.728,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,4.2667,640.0,2.808,2.8,3.2,85,120,2.8,3.2,3.0,6.7765,813.18,0.314,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,3.56,1424.0,0.035,0.0,0.04,60,300,0.0,0.04,0.02,0.75,225.0,0.008,0.0,0.008,70,250,0.0,0.008,0.004,0.1714,42.85,0.123,0.1,0.25,80,700,0.1,0.25,0.175,1.95,1365.0,0.033,0.025,0.055,95,2800,0.025,0.055,0.04,0.2211,619.08
H612,F02,ASTMA395,3.581,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,0.6333,94.99,3.042,2.8,3.2,85,120,2.8,3.2,3.0,1.4824,177.89,0.134,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,3.64,1456.0,0.029,0.0,0.04,60,300,0.0,0.04,0.02,0.45,135.0,0.003,0.0,0.008,70,250,0.0,0.008,0.004,0.0429,10.72,0.102,0.1,0.25,80,700,0.1,0.25,0.175,2.7375,1916.25,0.047,0.025,0.055,95,2800,0.025,0.055,0.04,0.2211,619.08
H613,F03,ASTMA395,3.77,3.4,3.8,90,150,3.4,3.8,3.5999999999999996,5.6667,850.0,3.215,2.8,3.2,85,120,2.8,3.2,3.0,7.5882,910.58,0.26,0.1,0.35,75,400,0.1,0.35,0.22499999999999998,1.4,560.0,0.032,0.0,0.04,60,300,0.0,0.04,0.02,0.6,180.0,0.004,0.0,0.008,70,250,0.0,0.008,0.004,0.0,0.0,0.238,0.1,0.25,80,700,0.1,0.25,0.175,2.3625,1653.75,0.042,0.025,0.055,95,2800,0.025,0.055,0.04,0.0632,176.96
