Heat_ID,Furnace_ID,Grade_Code,C_Current,C_Min,C_Max,C_Absorption_Rate,C_Cost_Per_Kg,C_Target_Min,C_Target_Max,C_Target_Config,C_Element_Config,C_Final_Cost,Si_Current,Si_Min,Si_Max,Si_Absorption_Rate,Si_Cost_Per_Kg,Si_Target_Min,Si_Target_Max,Si_Target_Config,Si_Element_Config,Si_Final_Cost,Mn_Current,Mn_Min,Mn_Max,Mn_Absorption_Rate,Mn_Cost_Per_Kg,Mn_Target_Min,Mn_Target_Max,Mn_Target_Config,Mn_Element_Config,Mn_Final_Cost,P_Current,P_Min,P_Max,P_Absorption_Rate,P_Cost_Per_Kg,P_Target_Min,P_Target_Max,P_Target_Config,P_Element_Config,P_Final_Cost,S_Current,S_Min,S_Max,S_Absorption_Rate,S_Cost_Per_Kg,S_Target_Min,S_Target_Max,S_Target_Config,S_Element_Config,S_Final_Cost,Cu_Current,Cu_Min,Cu_Max,Cu_Absorption_Rate,Cu_Cost_Per_Kg,Cu_Target_Min,Cu_Target_Max,Cu_Target_Config,Cu_Element_Config,Cu_Final_Cost,Mg_Current,Mg_Min,Mg_Max,Mg_Absorption_Rate,Mg_Cost_Per_Kg,Mg_Target_Min,Mg_Target_Max,Mg_Target_Config,Mg_Element_Config,Mg_Final_Cost
H2609,F04,EN1563,3.544,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,4.8,720.0,2.691,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,3.2118,385.42,0.328,0.15,0.4,75,400,0.15,0.4,0.275,2.12,848.0,0.033,0.0,0.08,60,300,0.0,0.08,0.04,0.35,105.0,0.003,0.0,0.015,70,250,0.0,0.015,0.0075,0.1929,48.22,0.234,0.2,0.5,80,700,0.2,0.5,0.35,4.35,3045.0,0.031,0.03,0.07,95,2800,0.03,0.07,0.05,0.6,1680.0
H2610,F05,EN1563,3.44,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,1.3333,199.99,2.471,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,4.5529,546.35,0.287,0.15,0.4,75,400,0.15,0.4,0.275,0.48,192.0,0.023,0.0,0.08,60,300,0.0,0.08,0.04,0.85,255.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.413,0.2,0.5,80,700,0.2,0.5,0.35,2.3625,1653.75,0.044,0.03,0.07,95,2800,0.03,0.07,0.05,0.1895,530.6
H2611,F01,EN1563,3.217,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,6.1,915.0,2.488,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,3.9529,474.35,0.267,0.15,0.4,75,400,0.15,0.4,0.275,0.32,128.0,0.027,0.0,0.08,60,300,0.0,0.08,0.04,0.65,195.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.472,0.2,0.5,80,700,0.2,0.5,0.35,4.575,3202.5,0.066,0.03,0.07,95,2800,0.03,0.07,0.05,0.5053,1414.84
H2612,F02,EN1563,3.211,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,6.3,945.0,2.433,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,5.8941,707.29,0.178,0.15,0.4,75,400,0.15,0.4,0.275,3.88,1552.0,0.036,0.0,0.08,60,300,0.0,0.08,0.04,0.2,60.0,0.008,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.449,0.2,0.5,80,700,0.2,0.5,0.35,3.7125,2598.75,0.059,0.03,0.07,95,2800,0.03,0.07,0.05,0.2842,795.76
H2613,F03,EN1563,3.187,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,7.1,1065.0,2.603,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,0.1059,12.71,0.411,0.15,0.4,75,400,0.15,0.4,0.275,5.44,2176.0,0.025,0.0,0.08,60,300,0.0,0.08,0.04,0.75,225.0,0.002,0.0,0.015,70,250,0.0,0.015,0.0075,0.2357,58.92,0.384,0.2,0.5,80,700,0.2,0.5,0.35,1.275,892.5,0.049,0.03,0.07,95,2800,0.03,0.07,0.05,0.0316,88.48
H2614,F04,EN1563,3.608,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,6.9333,1039.99,2.373,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,8.0118,961.42,0.199,0.15,0.4,75,400,0.15,0.4,0.275,3.04,1216.0,0.032,0.0,0.08,60,300,0.0,0.08,0.04,0.4,120.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.399,0.2,0.5,80,700,0.2,0.5,0.35,1.8375,1286.25,0.043,0.03,0.07,95,2800,0.03,0.07,0.05,0.2211,619.08
H2615,F05,EN1563,3.411,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,0.3667,55.01,2.466,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,4.7294,567.53,0.382,0.15,0.4,75,400,0.15,0.4,0.275,4.28,1712.0,0.029,0.0,0.08,60,300,0.0,0.08,0.04,0.55,165.0,0.003,0.0,0.015,70,250,0.0,0.015,0.0075,0.1929,48.22,0.275,0.2,0.5,80,700,0.2,0.5,0.35,2.8125,1968.75,0.05,0.03,0.07,95,2800,0.03,0.07,0.05,0.0,0.0
H2616,F01,EN1563,3.424,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,0.8,120.0,2.798,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,6.9882,838.58,0.248,0.15,0.4,75,400,0.15,0.4,0.275,1.08,432.0,0.033,0.0,0.08,60,300,0.0,0.08,0.04,0.35,105.0,0.007,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.353,0.2,0.5,80,700,0.2,0.5,0.35,0.1125,78.75,0.059,0.03,0.07,95,2800,0.03,0.07,0.05,0.2842,795.76
H2617,F02,EN1563,3.399,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,0.0333,5.0,2.467,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,4.6941,563.29,0.395,0.15,0.4,75,400,0.15,0.4,0.275,4.8,1920.0,0.025,0.0,0.08,60,300,0.0,0.08,0.04,0.75,225.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.369,0.2,0.5,80,700,0.2,0.5,0.35,0.7125,498.75,0.058,0.03,0.07,95,2800,0.03,0.07,0.05,0.2526,707.28
H2618,F03,EN1563,3.186,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,7.1333,1070.0,2.463,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,4.8353,580.24,0.139,0.15,0.4,75,400,0.15,0.4,0.275,5.44,2176.0,0.024,0.0,0.08,60,300,0.0,0.08,0.04,0.8,240.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.466,0.2,0.5,80,700,0.2,0.5,0.35,4.35,3045.0,0.045,0.03,0.07,95,2800,0.03,0.07,0.05,0.1579,442.12
H2619,F04,EN1563,3.217,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,6.1,915.0,2.426,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,6.1412,736.94,0.328,0.15,0.4,75,400,0.15,0.4,0.275,2.12,848.0,0.025,0.0,0.08,60,300,0.0,0.08,0.04,0.75,225.0,0.008,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.514,0.2,0.5,80,700,0.2,0.5,0.35,6.15,4305.0,0.041,0.03,0.07,95,2800,0.03,0.07,0.05,0.2842,795.76
H2620,F05,EN1563,3.525,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,4.1667,625.0,2.574,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,0.9176,110.11,0.251,0.15,0.4,75,400,0.15,0.4,0.275,0.96,384.0,0.024,0.0,0.08,60,300,0.0,0.08,0.04,0.8,240.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.487,0.2,0.5,80,700,0.2,0.5,0.35,5.1375,3596.25,0.063,0.03,0.07,95,2800,0.03,0.07,0.05,0.4105,1149.4
H2621,F01,EN1563,3.464,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,2.1333,320.0,2.654,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,1.9059,228.71,0.17,0.15,0.4,75,400,0.15,0.4,0.275,4.2,1680.0,0.025,0.0,0.08,60,300,0.0,0.08,0.04,0.75,225.0,0.008,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.373,0.2,0.5,80,700,0.2,0.5,0.35,0.8625,603.75,0.027,0.03,0.07,95,2800,0.03,0.07,0.05,0.7263,2033.64
H2622,F02,EN1563,3.613,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,7.1,1065.0,2.718,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,4.1647,499.76,0.26,0.15,0.4,75,400,0.15,0.4,0.275,0.6,240.0,0.038,0.0,0.08,60,300,0.0,0.08,0.04,0.1,30.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.28,0.2,0.5,80,700,0.2,0.5,0.35,2.625,1837.5,0.031,0.03,0.07,95,2800,0.03,0.07,0.05,0.6,1680.0
H2623,F03,EN1563,3.427,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,0.9,135.0,2.58,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,0.7059,84.71,0.169,0.15,0.4,75,400,0.15,0.4,0.275,4.24,1696.0,0.038,0.0,0.08,60,300,0.0,0.08,0.04,0.1,30.0,0.007,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.44,0.2,0.5,80,700,0.2,0.5,0.35,3.375,2362.5,0.036,0.03,0.07,95,2800,0.03,0.07,0.05,0.4421,1237.88
H2624,F04,EN1563,3.202,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,6.6,990.0,2.54,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,2.1176,254.11,0.263,0.15,0.4,75,400,0.15,0.4,0.275,0.48,192.0,0.037,0.0,0.08,60,300,0.0,0.08,0.04,0.15,45.0,0.005,0.0,0.015,70,250,0.0,0.015,0.0075,0.1071,26.77,0.297,0.2,0.5,80,700,0.2,0.5,0.35,1.9875,1391.25,0.036,0.03,0.07,95,2800,0.03,0.07,0.05,0.4421,1237.88
H2625,F05,EN1563,3.341,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,1.9667,295.0,2.676,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,2.6824,321.89,0.281,0.15,0.4,75,400,0.15,0.4,0.275,0.24,96.0,0.031,0.0,0.08,60,300,0.0,0.08,0.04,0.45,135.0,0.007,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.351,0.2,0.5,80,700,0.2,0.5,0.35,0.0375,26.25,0.048,0.03,0.07,95,2800,0.03,0.07,0.05,0.0632,176.96
H2626,F01,EN1563,3.443,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,1.4333,215.0,2.371,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,8.0824,969.89,0.373,0.15,0.4,75,400,0.15,0.4,0.275,3.92,1568.0,0.033,0.0,0.08,60,300,0.0,0.08,0.04,0.35,105.0,0.003,0.0,0.015,70,250,0.0,0.015,0.0075,0.1929,48.22,0.176,0.2,0.5,80,700,0.2,0.5,0.35,6.525,4567.5,0.05,0.03,0.07,95,2800,0.03,0.07,0.05,0.0,0.0
H2627,F02,EN1563,3.278,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,4.0667,610.0,2.611,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,0.3882,46.58,0.222,0.15,0.4,75,400,0.15,0.4,0.275,2.12,848.0,0.026,0.0,0.08,60,300,0.0,0.08,0.04,0.7,210.0,0.003,0.0,0.015,70,250,0.0,0.015,0.0075,0.1929,48.22,0.376,0.2,0.5,80,700,0.2,0.5,0.35,0.975,682.5,0.059,0.03,0.07,95,2800,0.03,0.07,0.05,0.2842,795.76
H2628,F03,EN1563,3.471,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,2.3667,355.0,2.496,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,3.6706,440.47,0.333,0.15,0.4,75,400,0.15,0.4,0.275,2.32,928.0,0.028,0.0,0.08,60,300,0.0,0.08,0.04,0.6,180.0,0.005,0.0,0.015,70,250,0.0,0.015,0.0075,0.1071,26.77,0.491,0.2,0.5,80,700,0.2,0.5,0.35,5.2875,3701.25,0.043,0.03,0.07,95,2800,0.03,0.07,0.05,0.2211,619.08
H2629,F04,EN1563,3.191,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,6.9667,1045.01,2.401,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,7.0235,842.82,0.19,0.15,0.4,75,400,0.15,0.4,0.275,3.4,1360.0,0.037,0.0,0.08,60,300,0.0,0.08,0.04,0.15,45.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.281,0.2,0.5,80,700,0.2,0.5,0.35,2.5875,1811.25,0.04,0.03,0.07,95,2800,0.03,0.07,0.05,0.3158,884.24
H2630,F05,EN1563,3.184,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,7.2,1080.0,2.753,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,5.4,648.0,0.128,0.15,0.4,75,400,0.15,0.4,0.275,5.88,2352.0,0.024,0.0,0.08,60,300,0.0,0.08,0.04,0.8,240.0,0.003,0.0,0.015,70,250,0.0,0.015,0.0075,0.1929,48.22,0.505,0.2,0.5,80,700,0.2,0.5,0.35,5.8125,4068.75,0.045,0.03,0.07,95,2800,0.03,0.07,0.05,0.1579,442.12
H2631,F01,EN1563,3.31,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,3.0,450.0,2.72,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,4.2353,508.24,0.377,0.15,0.4,75,400,0.15,0.4,0.275,4.08,1632.0,0.033,0.0,0.08,60,300,0.0,0.08,0.04,0.35,105.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.287,0.2,0.5,80,700,0.2,0.5,0.35,2.3625,1653.75,0.033,0.03,0.07,95,2800,0.03,0.07,0.05,0.5368,1503.04
H2632,F02,EN1563,3.306,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,3.1333,470.0,2.517,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,2.9294,351.53,0.27,0.15,0.4,75,400,0.15,0.4,0.275,0.2,80.0,0.026,0.0,0.08,60,300,0.0,0.08,0.04,0.7,210.0,0.007,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.366,0.2,0.5,80,700,0.2,0.5,0.35,0.6,420.0,0.037,0.03,0.07,95,2800,0.03,0.07,0.05,0.4105,1149.4
H2633,F03,EN1563,3.32,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,2.6667,400.0,2.444,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,5.5059,660.71,0.19,0.15,0.4,75,400,0.15,0.4,0.275,3.4,1360.0,0.022,0.0,0.08,60,300,0.0,0.08,0.04,0.9,270.0,0.008,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.426,0.2,0.5,80,700,0.2,0.5,0.35,2.85,1995.0,0.037,0.03,0.07,95,2800,0.03,0.07,0.05,0.4105,1149.4
H2634,F04,EN1563,3.355,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,1.5,225.0,2.638,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,1.3412,160.94,0.261,0.15,0.4,75,400,0.15,0.4,0.275,0.56,224.0,0.025,0.0,0.08,60,300,0.0,0.08,0.04,0.75,225.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.396,0.2,0.5,80,700,0.2,0.5,0.35,1.725,1207.5,0.051,0.03,0.07,95,2800,0.03,0.07,0.05,0.0316,88.48
H2635,F05,EN1563,3.506,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,3.5333,530.0,2.447,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,5.4,648.0,0.151,0.15,0.4,75,400,0.15,0.4,0.275,4.96,1984.0,0.029,0.0,0.08,60,300,0.0,0.08,0.04,0.55,165.0,0.007,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.494,0.2,0.5,80,700,0.2,0.5,0.35,5.4,3780.0,0.062,0.03,0.07,95,2800,0.03,0.07,0.05,0.3789,1060.92
H2636,F01,EN1563,3.311,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,2.9667,445.0,2.373,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,8.0118,961.42,0.235,0.15,0.4,75,400,0.15,0.4,0.275,1.6,640.0,0.029,0.0,0.08,60,300,0.0,0.08,0.04,0.55,165.0,0.007,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.297,0.2,0.5,80,700,0.2,0.5,0.35,1.9875,1391.25,0.033,0.03,0.07,95,2800,0.03,0.07,0.05,0.5368,1503.04
H2637,F02,EN1563,3.237,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,5.4333,815.0,2.792,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,6.7765,813.18,0.138,0.15,0.4,75,400,0.15,0.4,0.275,5.48,2192.0,0.033,0.0,0.08,60,300,0.0,0.08,0.04,0.35,105.0,0.007,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.25,0.2,0.5,80,700,0.2,0.5,0.35,3.75,2625.0,0.032,0.03,0.07,95,2800,0.03,0.07,0.05,0.5684,1591.52
H2638,F03,EN1563,3.189,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,7.0333,1054.99,2.57,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,1.0588,127.06,0.298,0.15,0.4,75,400,0.15,0.4,0.275,0.92,368.0,0.022,0.0,0.08,60,300,0.0,0.08,0.04,0.9,270.0,0.002,0.0,0.015,70,250,0.0,0.015,0.0075,0.2357,58.92,0.512,0.2,0.5,80,700,0.2,0.5,0.35,6.075,4252.5,0.067,0.03,0.07,95,2800,0.03,0.07,0.05,0.5368,1503.04
H2639,F04,EN1563,3.552,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,5.0667,760.0,2.743,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,5.0471,605.65,0.378,0.15,0.4,75,400,0.15,0.4,0.275,4.12,1648.0,0.032,0.0,0.08,60,300,0.0,0.08,0.04,0.4,120.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.301,0.2,0.5,80,700,0.2,0.5,0.35,1.8375,1286.25,0.064,0.03,0.07,95,2800,0.03,0.07,0.05,0.4421,1237.88
H2640,F05,EN1563,3.233,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,5.5667,835.0,2.441,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,5.6118,673.42,0.147,0.15,0.4,75,400,0.15,0.4,0.275,5.12,2048.0,0.04,0.0,0.08,60,300,0.0,0.08,0.04,0.0,0.0,0.002,0.0,0.015,70,250,0.0,0.015,0.0075,0.2357,58.92,0.473,0.2,0.5,80,700,0.2,0.5,0.35,4.6125,3228.75,0.037,0.03,0.07,95,2800,0.03,0.07,0.05,0.4105,1149.4
H2641,F01,EN1563,3.163,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,7.9,1185.0,2.566,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,1.2,144.0,0.424,0.15,0.4,75,400,0.15,0.4,0.275,5.96,2384.0,0.033,0.0,0.08,60,300,0.0,0.08,0.04,0.35,105.0,0.003,0.0,0.015,70,250,0.0,0.015,0.0075,0.1929,48.22,0.366,0.2,0.5,80,700,0.2,0.5,0.35,0.6,420.0,0.027,0.03,0.07,95,2800,0.03,0.07,0.05,0.7263,2033.64
H2642,F02,EN1563,3.256,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,4.8,720.0,2.585,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,0.5294,63.53,0.245,0.15,0.4,75,400,0.15,0.4,0.275,1.2,480.0,0.032,0.0,0.08,60,300,0.0,0.08,0.04,0.4,120.0,0.006,0.0,0.015,70,250,0.0,0.015,0.0075,0.0643,16.07,0.508,0.2,0.5,80,700,0.2,0.5,0.35,5.925,4147.5,0.032,0.03,0.07,95,2800,0.03,0.07,0.05,0.5684,1591.52
H2643,F03,EN1563,3.234,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,5.5333,830.0,2.384,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,7.6235,914.82,0.206,0.15,0.4,75,400,0.15,0.4,0.275,2.76,1104.0,0.03,0.0,0.08,60,300,0.0,0.08,0.04,0.5,150.0,0.003,0.0,0.015,70,250,0.0,0.015,0.0075,0.1929,48.22,0.502,0.2,0.5,80,700,0.2,0.5,0.35,5.7,3990.0,0.071,0.03,0.07,95,2800,0.03,0.07,0.05,0.6632,1856.96
H2644,F04,EN1563,3.537,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,4.5667,685.0,2.683,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,2.9294,351.53,0.264,0.15,0.4,75,400,0.15,0.4,0.275,0.44,176.0,0.026,0.0,0.08,60,300,0.0,0.08,0.04,0.7,210.0,0.005,0.0,0.015,70,250,0.0,0.015,0.0075,0.1071,26.77,0.469,0.2,0.5,80,700,0.2,0.5,0.35,4.4625,3123.75,0.072,0.03,0.07,95,2800,0.03,0.07,0.05,0.6947,1945.16
H2645,F05,EN1563,3.292,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,3.6,540.0,2.6,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,0.0,0.0,0.315,0.15,0.4,75,400,0.15,0.4,0.275,1.6,640.0,0.032,0.0,0.08,60,300,0.0,0.08,0.04,0.4,120.0,0.005,0.0,0.015,70,250,0.0,0.015,0.0075,0.1071,26.77,0.187,0.2,0.5,80,700,0.2,0.5,0.35,6.1125,4278.75,0.059,0.03,0.07,95,2800,0.03,0.07,0.05,0.2842,795.76
H2646,F01,EN1563,3.348,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,1.7333,260.0,2.509,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,3.2118,385.42,0.176,0.15,0.4,75,400,0.15,0.4,0.275,3.96,1584.0,0.02,0.0,0.08,60,300,0.0,0.08,0.04,1.0,300.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.529,0.2,0.5,80,700,0.2,0.5,0.35,6.7125,4698.75,0.062,0.03,0.07,95,2800,0.03,0.07,0.05,0.3789,1060.92
H2647,F02,EN1563,3.55,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,5.0,750.0,2.707,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,3.7765,453.18,0.305,0.15,0.4,75,400,0.15,0.4,0.275,1.2,480.0,0.039,0.0,0.08,60,300,0.0,0.08,0.04,0.05,15.0,0.005,0.0,0.015,70,250,0.0,0.015,0.0075,0.1071,26.77,0.385,0.2,0.5,80,700,0.2,0.5,0.35,1.3125,918.75,0.042,0.03,0.07,95,2800,0.03,0.07,0.05,0.2526,707.28
H2648,F03,EN1563,3.567,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,5.5667,835.0,2.594,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,0.2118,25.42,0.402,0.15,0.4,75,400,0.15,0.4,0.275,5.08,2032.0,0.022,0.0,0.08,60,300,0.0,0.08,0.04,0.9,270.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.399,0.2,0.5,80,700,0.2,0.5,0.35,1.8375,1286.25,0.064,0.03,0.07,95,2800,0.03,0.07,0.05,0.4421,1237.88
H2649,F04,EN1563,3.242,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,5.2667,790.0,2.714,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,4.0235,482.82,0.143,0.15,0.4,75,400,0.15,0.4,0.275,5.28,2112.0,0.03,0.0,0.08,60,300,0.0,0.08,0.04,0.5,150.0,0.008,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.27,0.2,0.5,80,700,0.2,0.5,0.35,3.0,2100.0,0.04,0.03,0.07,95,2800,0.03,0.07,0.05,0.3158,884.24
H2650,F05,EN1563,3.311,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,2.9667,445.0,2.709,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,3.8471,461.65,0.386,0.15,0.4,75,400,0.15,0.4,0.275,4.44,1776.0,0.027,0.0,0.08,60,300,0.0,0.08,0.04,0.65,195.0,0.007,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.325,0.2,0.5,80,700,0.2,0.5,0.35,0.9375,656.25,0.045,0.03,0.07,95,2800,0.03,0.07,0.05,0.1579,442.12
H2651,F01,EN1563,3.383,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,0.5667,85.0,2.75,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,5.2941,635.29,0.353,0.15,0.4,75,400,0.15,0.4,0.275,3.12,1248.0,0.036,0.0,0.08,60,300,0.0,0.08,0.04,0.2,60.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.198,0.2,0.5,80,700,0.2,0.5,0.35,5.7,3990.0,0.043,0.03,0.07,95,2800,0.03,0.07,0.05,0.2211,619.08
H2652,F02,EN1563,3.612,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,7.0667,1060.01,2.637,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,1.3059,156.71,0.171,0.15,0.4,75,400,0.15,0.4,0.275,4.16,1664.0,0.03,0.0,0.08,60,300,0.0,0.08,0.04,0.5,150.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.247,0.2,0.5,80,700,0.2,0.5,0.35,3.8625,2703.75,0.06,0.03,0.07,95,2800,0.03,0.07,0.05,0.3158,884.24
H2653,F03,EN1563,3.623,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,7.4333,1114.99,2.797,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,6.9529,834.35,0.191,0.15,0.4,75,400,0.15,0.4,0.275,3.36,1344.0,0.036,0.0,0.08,60,300,0.0,0.08,0.04,0.2,60.0,0.004,0.0,0.015,70,250,0.0,0.015,0.0075,0.15,37.5,0.462,0.2,0.5,80,700,0.2,0.5,0.35,4.2,2940.0,0.07,0.03,0.07,95,2800,0.03,0.07,0.05,0.6316,1768.48
H2654,F04,EN1563,3.29,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,3.6667,550.0,2.508,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,3.2471,389.65,0.165,0.15,0.4,75,400,0.15,0.4,0.275,4.4,1760.0,0.025,0.0,0.08,60,300,0.0,0.08,0.04,0.75,225.0,0.003,0.0,0.015,70,250,0.0,0.015,0.0075,0.1929,48.22,0.225,0.2,0.5,80,700,0.2,0.5,0.35,4.6875,3281.25,0.036,0.03,0.07,95,2800,0.03,0.07,0.05,0.4421,1237.88
H2655,F05,EN1563,3.328,3.2,3.6,90,150,3.2,3.6,3.4000000000000004,2.4,360.0,2.372,2.4,2.8,85,120,2.4,2.8,2.5999999999999996,8.0471,965.65,0.327,0.15,0.4,75,400,0.15,0.4,0.275,2.08,832.0,0.024,0.0,0.08,60,300,0.0,0.08,0.04,0.8,240.0,0.008,0.0,0.015,70,250,0.0,0.015,0.0075,0.0214,5.35,0.193,0.2,0.5,80,700,0.2,0.5,0.35,5.8875,4121.25,0.041,0.03,0.07,95,2800,0.03,0.07,0.05,0.2842,795.76
